"Time","HomeSchedulingName","AwaySchedulingName","HomeTeam","AwayTeam","HomeScores","VisitorScores","Pool","Division","Field","ReservationGroup","Place","GameName"
"2019-08-31 14:00:00",,,"Funatics","Hamburg Sturmflut 2","5","15","Pool A","Mixed 3. Liga NW","2","mixed3nw","Hamburg",
"2019-08-31 16:30:00","Pool A 6","Pool A 7","DU bist Frisbee","Fischkutter","15","10","Round Robin 1-4","Mixed 3. Liga NW","2","mixed3nw","Hamburg",
"2019-08-31 09:00:00","Pool A 5","Pool A 1","Ultimate am See","MINT","0","15","Rückrunde","Mixed 3. Liga SO","1","mixed3so","DJK BFC Concordia, Ziegelstein",
"2019-08-31 10:40:00","Pool A 4","Pool A 2","Unwucht","Ratisbona Eagles","5","15","Rückrunde","Mixed 3. Liga SO","1","mixed3so","DJK BFC Concordia, Ziegelstein",
"2019-08-31 12:20:00","Pool A 5","Pool A 3","Ultimate am See","Seichtwasserschnorchler","0","15","Rückrunde","Mixed 3. Liga SO","1","mixed3so","DJK BFC Concordia, Ziegelstein",
"2019-08-31 14:00:00","Pool A 1","Pool A 4","MINT","Unwucht","15","5","Rückrunde","Mixed 3. Liga SO","1","mixed3so","DJK BFC Concordia, Ziegelstein",
"2019-08-31 15:40:00","Pool A 2","Pool A 3","Ratisbona Eagles","Seichtwasserschnorchler","15","5","Rückrunde","Mixed 3. Liga SO","1","mixed3so","DJK BFC Concordia, Ziegelstein",
"2019-08-31 17:20:00","Pool A 4","Pool A 5","Unwucht","Ultimate am See","15","0","Rückrunde","Mixed 3. Liga SO","1","mixed3so","DJK BFC Concordia, Ziegelstein",
"2019-08-31 09:00:00","Pool A 3","Pool A 4","Flying Igels","Himmelstürmer","8","15","Runde 2","Mixed 3. Liga SW","1","mixed3sw","Darmstadt",
"2019-08-31 10:40:00","Pool A 1","Pool A 6","Ars Ludendi","Friendly Fire","15","10","Runde 2","Mixed 3. Liga SW","1","mixed3sw","Darmstadt",
"2019-08-31 13:20:00","Pool A 6","Pool A 2","Friendly Fire","Feldmädchen","9","15","Runde 2","Mixed 3. Liga SW","1","mixed3sw","Darmstadt",
"2019-08-31 16:00:00","Pool A 3","Pool A 6","Flying Igels","Friendly Fire","15","8","Runde 2","Mixed 3. Liga SW","1","mixed3sw","Darmstadt",
"2019-08-31 17:40:00","Pool A 5","Pool A 1","Hechte","Ars Ludendi","5","15","Runde 2","Mixed 3. Liga SW","1","mixed3sw","Darmstadt",
"2019-08-31 09:00:00","Pool A 2","Pool A 5","Feldmädchen","Hechte","15","11","Runde 2","Mixed 3. Liga SW","2","mixed3sw","Darmstadt",
"2019-08-31 11:40:00","Pool A 5","Pool A 3","Hechte","Flying Igels","9","13","Runde 2","Mixed 3. Liga SW","2","mixed3sw","Darmstadt",
"2019-08-31 14:20:00","Pool A 1","Pool A 4","Ars Ludendi","Himmelstürmer","15","11","Runde 2","Mixed 3. Liga SW","2","mixed3sw","Darmstadt",
"2019-08-31 17:40:00","Pool A 4","Pool A 2","Himmelstürmer","Feldmädchen","15","10","Runde 2","Mixed 3. Liga SW","2","mixed3sw","Darmstadt",
"2019-08-31 11:00:00","Pool A 1","Pool A 4","Schleudertrauma","Stoneheads","15","0","Rückrunde","Mixed 4. Liga NO","1","mixed4no","Berlin",
"2019-08-31 13:30:00","Pool A 5","Pool A 1","DiscUrs","Schleudertrauma","12","15","Rückrunde","Mixed 4. Liga NO","1","mixed4no","Berlin",
"2019-08-31 16:00:00","Pool A 2","Pool A 3","RotoR Ultimate Berlin","Parkscheibe","7","15","Rückrunde","Mixed 4. Liga NO","1","mixed4no","Berlin",
"2019-08-31 11:00:00","Pool A 2","Pool A 5","RotoR Ultimate Berlin","DiscUrs","13","15","Rückrunde","Mixed 4. Liga NO","2","mixed4no","Berlin",
"2019-08-31 13:30:00","Pool A 3","Pool A 4","Parkscheibe","Stoneheads","15","0","Rückrunde","Mixed 4. Liga NO","2","mixed4no","Berlin",
"2019-08-31 16:00:00","Pool A 4","Pool A 5","Stoneheads","DiscUrs","0","15","Rückrunde","Mixed 4. Liga NO","2","mixed4no","Berlin",
"2019-08-31 11:00:00",,,"Nullacht! Ultimate Münster II","Farmers Lüneburg","11","15","Round-Robin","Mixed 4. Liga NW","1","mixed4nw","Hamburg",
"2019-08-31 13:30:00",,,"Torpedo Phoenix","Nullacht! Ultimate Münster II","15","5","Round-Robin","Mixed 4. Liga NW","1","mixed4nw","Hamburg",
"2019-08-31 16:00:00",,,"Farmers Lüneburg","Torpedo Phoenix","4","15","Round-Robin","Mixed 4. Liga NW","1","mixed4nw","Hamburg",
"2019-09-01 09:00:00","Pool B 6","Pool A 5","Frau Rauscher & the Bembelboys","Tiefseetaucher","15","13","Pool C","Mixed 1. Liga","1","mixed1","Frankfurt am Main",
"2019-09-01 10:40:00","QF Winner 1","QF Winner 2","Mainzelrenner","Hässliche Erdferkel","15","12","Playoffs 1-8 Semifinals","Mixed 1. Liga","1","mixed1","Frankfurt am Main",
"2019-09-01 12:20:00","Pool C 1","Pool D 1","Frau Rauscher & the Bembelboys","Disckick","14","12","Spiel um Platz 9","Mixed 1. Liga","1","mixed1","Frankfurt am Main",
"2019-09-01 15:30:00","SF Winner 1","SF Winner 2","Mainzelrenner","Colorado","14","15","Playoffs 1-8 Finals","Mixed 1. Liga","1","mixed1","Frankfurt am Main",
"2019-09-01 09:00:00","Pool A 7","Pool B 8","ULMtimates","Zamperl","9","15","Pool C","Mixed 1. Liga","2","mixed1","Frankfurt am Main",
"2019-09-01 10:40:00","QF Winner 3","QF Winner 4","Ars Ludendi","Colorado","14","15","Playoffs 1-8 Semifinals","Mixed 1. Liga","2","mixed1","Frankfurt am Main",
"2019-09-01 12:20:00","Pool D 2","Pool C 3","Maultaschen","ULMtimates","15","10","Relegationsspiele (11-14)","Mixed 1. Liga","2","mixed1","Frankfurt am Main",
"2019-09-01 14:00:00","SF Loser 1","SF Loser 2","Hässliche Erdferkel","Ars Ludendi","10","15","Playoffs 1-8 Finals","Mixed 1. Liga","2","mixed1","Frankfurt am Main",
"2019-09-01 09:00:00","Pool A 6","Pool B 5","Disckick","Deine Mudder","10","13","Pool D","Mixed 1. Liga","3","mixed1","Frankfurt am Main",
"2019-09-01 10:40:00","QF Loser 1","QF Loser 2","Sugar Mix","Sturmflut","15","10","Playoffs 1-8 Semifinals","Mixed 1. Liga","3","mixed1","Frankfurt am Main",
"2019-09-01 12:20:00","Pool C 2","Pool D 3","Zamperl","Deine Mudder","7","13","Relegationsspiele (11-14)","Mixed 1. Liga","3","mixed1","Frankfurt am Main",
"2019-09-01 14:00:00","SF Winner 3","SF Winner 4","Sugar Mix","Disconnection","8","15","Playoffs 1-8 Finals","Mixed 1. Liga","3","mixed1","Frankfurt am Main",
"2019-09-01 09:00:00","Pool B 7","Pool A 8","Maultaschen","Disc-o-Fever","15","6","Pool D","Mixed 1. Liga","4","mixed1","Frankfurt am Main",
"2019-09-01 10:40:00","QF Loser 3","QF Loser 4","Die 7 Todsünden","Disconnection","8","15","Playoffs 1-8 Semifinals","Mixed 1. Liga","4","mixed1","Frankfurt am Main",
"2019-09-01 12:20:00","Pool C 4","Pool D 4","Tiefseetaucher","Disc-o-Fever","14","15","Spiel um Platz 15","Mixed 1. Liga","4","mixed1","Frankfurt am Main",
"2019-09-01 14:00:00","SF Loser 3","SF Loser 4","Sturmflut","Die 7 Todsünden","9","14","Playoffs 1-8 Finals","Mixed 1. Liga","4","mixed1","Frankfurt am Main",
"2019-09-01 09:00:00","Pool A 7","Pool A 5","Frühmix","Frizzly Bears","11","15","Round Robin 5-8","Mixed 2. Liga Nord","1","mixed2n","Aachen",
"2019-09-01 10:40:00","Pool A 3","Pool A 1","Hucks Ultimate Club Berlin","Nullacht! Ultimate Münster","15","13","Round Robin 1-4","Mixed 2. Liga Nord","1","mixed2n","Aachen",
"2019-09-01 12:20:00","Pool A 5","Pool A 6","Frizzly Bears","Family Ultimate","15","12","Round Robin 5-8","Mixed 2. Liga Nord","1","mixed2n","Aachen",
"2019-09-01 14:00:00","Pool A 1","Pool A 2","Nullacht! Ultimate Münster","Tekielas","15","10","Round Robin 1-4","Mixed 2. Liga Nord","1","mixed2n","Aachen",
"2019-09-01 09:00:00","Pool A 8","Pool A 6","Endzonis","Family Ultimate","0","15","Round Robin 5-8","Mixed 2. Liga Nord","2","mixed2n","Aachen",
"2019-09-01 10:40:00","Pool A 4","Pool A 2","Bonobos","Tekielas","15","6","Round Robin 1-4","Mixed 2. Liga Nord","2","mixed2n","Aachen",
"2019-09-01 12:20:00","Pool A 7","Pool A 8","Frühmix","Endzonis","15","0","Round Robin 5-8","Mixed 2. Liga Nord","2","mixed2n","Aachen",
"2019-09-01 14:00:00","Pool A 3","Pool A 4","Hucks Ultimate Club Berlin","Bonobos","15","5","Round Robin 1-4","Mixed 2. Liga Nord","2","mixed2n","Aachen",
"2019-09-01 09:00:00","Pool A 7","Pool A 5","Heidees","Paradisco Jena","12","15","Round Robin 5-8","Mixed 2. Liga Süd","1","mixed2s","DJK BFC Concordia, Ziegelstein",
"2019-09-01 10:40:00","Pool A 3","Pool A 1","Team Südsee","Monaco Mix","7","14","Round Robin 1-4","Mixed 2. Liga Süd","1","mixed2s","DJK BFC Concordia, Ziegelstein",
"2019-09-01 12:20:00","Pool A 5","Pool A 6","Paradisco Jena","Wurfkultur Bamberg","8","15","Round Robin 5-8","Mixed 2. Liga Süd","1","mixed2s","DJK BFC Concordia, Ziegelstein",
"2019-09-01 14:00:00","Pool A 1","Pool A 2","Monaco Mix","Next Generation","12","14","Round Robin 1-4","Mixed 2. Liga Süd","1","mixed2s","DJK BFC Concordia, Ziegelstein",
"2019-09-01 09:00:00","Pool A 8","Pool A 6","Colorados","Wurfkultur Bamberg","13","15","Round Robin 5-8","Mixed 2. Liga Süd","2","mixed2s","DJK BFC Concordia, Ziegelstein",
"2019-09-01 10:40:00","Pool A 4","Pool A 2","Frisbee Fieber","Next Generation","8","15","Round Robin 1-4","Mixed 2. Liga Süd","2","mixed2s","DJK BFC Concordia, Ziegelstein",
"2019-09-01 12:20:00","Pool A 7","Pool A 8","Heidees","Colorados","11","15","Round Robin 5-8","Mixed 2. Liga Süd","2","mixed2s","DJK BFC Concordia, Ziegelstein",
"2019-09-01 14:00:00","Pool A 3","Pool A 4","Team Südsee","Frisbee Fieber","10","12","Round Robin 1-4","Mixed 2. Liga Süd","2","mixed2s","DJK BFC Concordia, Ziegelstein",
"2019-09-01 09:00:00","Pool A 7","Pool A 5","Goldfingers","Drehst'n Deckel","8","15","Round Robin 5-8","Mixed 3. Liga NO","1","mixed3no","Berlin",
"2019-09-01 10:40:00","Pool A 1","Pool A 4","BRLO Ultmte Berlin","Hund Flach Werfen","15","10","Playoffs 1-4","Mixed 3. Liga NO","1","mixed3no","Berlin",
"2019-09-01 12:20:00","Pool A 7","Pool A 8","Goldfingers","Griffin's Lehre","9","14","Round Robin 5-8","Mixed 3. Liga NO","1","mixed3no","Berlin",
"2019-09-01 14:00:00","SF Winner 1","SF Winner 2","BRLO Ultmte Berlin","Hallunken","15","2","Playoffs 1-4 Finals","Mixed 3. Liga NO","1","mixed3no","Berlin",
"2019-09-01 09:00:00","Pool A 8","Pool A 6","Griffin's Lehre","Red Eagles","12","15","Round Robin 5-8","Mixed 3. Liga NO","2","mixed3no","Berlin",
"2019-09-01 10:40:00","Pool A 2","Pool A 3","Saxy Divers","Hallunken","11","13","Playoffs 1-4","Mixed 3. Liga NO","2","mixed3no","Berlin",
"2019-09-01 12:20:00","Pool A 5","Pool A 6","Drehst'n Deckel","Red Eagles","15","10","Round Robin 5-8","Mixed 3. Liga NO","2","mixed3no","Berlin",
"2019-09-01 14:00:00","SF Loser 1","SF Loser 2","Hund Flach Werfen","Saxy Divers","15","13","Playoffs 1-4 Finals","Mixed 3. Liga NO","2","mixed3no","Berlin",
"2019-09-01 09:00:00","Pool A 7","Pool A 5","Fischkutter","Endzonengammler Essen","3","15","Round Robin 1-4","Mixed 3. Liga NW","1","mixed3nw","Hamburg",
"2019-09-01 10:40:00","Pool A 1","Pool A 4","Göttinger 7","Funatics","15","8","Playoffs 1-4","Mixed 3. Liga NW","1","mixed3nw","Hamburg",
"2019-09-01 12:20:00","Pool A 7","Pool A 8","Fischkutter","Hamburg Alsters","11","9","Round Robin 1-4","Mixed 3. Liga NW","1","mixed3nw","Hamburg",
"2019-09-01 14:00:00","SF Winner 1","SF Winner 2","Göttinger 7","Bonnsai","15","10","Playoffs 1-4 Finals","Mixed 3. Liga NW","1","mixed3nw","Hamburg",
"2019-09-01 09:00:00","Pool A 8","Pool A 6","Hamburg Alsters","DU bist Frisbee","11","15","Round Robin 1-4","Mixed 3. Liga NW","2","mixed3nw","Hamburg",
"2019-09-01 10:40:00","Pool A 2","Pool A 3","Hamburg Sturmflut 2","Bonnsai","10","15","Playoffs 1-4","Mixed 3. Liga NW","2","mixed3nw","Hamburg",
"2019-09-01 12:20:00","Pool A 5","Pool A 6","Endzonengammler Essen","DU bist Frisbee","13","15","Round Robin 1-4","Mixed 3. Liga NW","2","mixed3nw","Hamburg",
"2019-09-01 14:00:00","SF Loser 1","SF Loser 2","Funatics","Hamburg Sturmflut 2","12","15","Playoffs 1-4 Finals","Mixed 3. Liga NW","2","mixed3nw","Hamburg",
"2019-09-01 09:00:00","Pool A 3","Pool A 1","Seichtwasserschnorchler","MINT","7","12","Rückrunde","Mixed 3. Liga SO","1","mixed3so","DJK BFC Concordia, Ziegelstein",
"2019-09-01 10:40:00","Pool A 2","Pool A 5","Ratisbona Eagles","Ultimate am See","15","0","Rückrunde","Mixed 3. Liga SO","1","mixed3so","DJK BFC Concordia, Ziegelstein",
"2019-09-01 12:20:00","Pool A 3","Pool A 4","Seichtwasserschnorchler","Unwucht","15","10","Rückrunde","Mixed 3. Liga SO","1","mixed3so","DJK BFC Concordia, Ziegelstein",
"2019-09-01 14:00:00","Pool A 1","Pool A 2","MINT","Ratisbona Eagles","15","13","Rückrunde","Mixed 3. Liga SO","1","mixed3so","DJK BFC Concordia, Ziegelstein",
"2019-09-01 09:00:00","Pool A 6","Pool A 4","Friendly Fire","Himmelstürmer","14","13","Runde 2","Mixed 3. Liga SW","1","mixed3sw","Darmstadt",
"2019-09-01 11:30:00","Pool A 2","Pool A 3","Feldmädchen","Flying Igels","15","10","Runde 2","Mixed 3. Liga SW","1","mixed3sw","Darmstadt",
"2019-09-01 14:00:00","Pool A 1","Pool A 2","Ars Ludendi","Feldmädchen","15","9","Runde 2","Mixed 3. Liga SW","1","mixed3sw","Darmstadt",
"2019-09-01 09:00:00","Pool A 3","Pool A 1","Flying Igels","Ars Ludendi","12","15","Runde 2","Mixed 3. Liga SW","2","mixed3sw","Darmstadt",
"2019-09-01 11:30:00","Pool A 4","Pool A 5","Himmelstürmer","Hechte","15","7","Runde 2","Mixed 3. Liga SW","2","mixed3sw","Darmstadt",
"2019-09-01 14:00:00","Pool A 5","Pool A 6","Hechte","Friendly Fire","13","9","Runde 2","Mixed 3. Liga SW","2","mixed3sw","Darmstadt",
"2019-09-01 10:00:00","Pool A 3","Pool A 1","Parkscheibe","Schleudertrauma","14","13","Rückrunde","Mixed 4. Liga NO","1","mixed4no","Berlin",
"2019-09-01 12:30:00","Pool A 1","Pool A 2","Schleudertrauma","RotoR Ultimate Berlin","4","15","Rückrunde","Mixed 4. Liga NO","1","mixed4no","Berlin",
"2019-09-01 10:00:00","Pool A 4","Pool A 2","Stoneheads","RotoR Ultimate Berlin","0","15","Rückrunde","Mixed 4. Liga NO","2","mixed4no","Berlin",
"2019-09-01 12:30:00","Pool A 5","Pool A 3","DiscUrs","Parkscheibe","7","15","Rückrunde","Mixed 4. Liga NO","2","mixed4no","Berlin",
"2019-09-01 10:00:00","Round-Robin 3","Round-Robin 1","Nullacht! Ultimate Münster II","Torpedo Phoenix","4","15","Rückrunde","Mixed 4. Liga NW","1","mixed4nw","Hamburg",
"2019-09-01 12:30:00","Round-Robin 2","Round-Robin 3","Farmers Lüneburg","Nullacht! Ultimate Münster II","15","8","Rückrunde","Mixed 4. Liga NW","1","mixed4nw","Hamburg",
"2019-09-01 15:10:00","Round-Robin 1","Round-Robin 2","Torpedo Phoenix","Farmers Lüneburg","15","5","Rückrunde","Mixed 4. Liga NW","1","mixed4nw","Hamburg",
"2019-09-07 09:00:00",,,"Hucks Ultimate Berlin","Heidees","14","15","Vorrunde A","Open 1. Liga","1","open1","Aachen",
"2019-09-07 10:40:00",,," Frizzly Bears","Bad Skid","2","15","Vorrunde A","Open 1. Liga","1","open1","Aachen",
"2019-09-07 12:20:00",,,"Heidees","Hässliche Erdferkel","9","15","Vorrunde A","Open 1. Liga","1","open1","Aachen",
"2019-09-07 14:00:00",,,"Bad Skid","Frank N.","15","8","Vorrunde A","Open 1. Liga","1","open1","Aachen",
"2019-09-07 16:30:00","Vorrunde A 5","Vorrunde B 8","Hässliche Erdferkel","Funatics","15","12","Zwischen C","Open 1. Liga","1","open1","Aachen",
"2019-09-07 18:10:00","Vorrunde A 2","Vorrunde B 3","Heidees","M.U.C.","11","15","Top 8","Open 1. Liga","1","open1","Aachen",
"2019-09-07 09:00:00",,,"Kiel2","Hässliche Erdferkel","11","15","Vorrunde A","Open 1. Liga","2","open1","Aachen",
"2019-09-07 10:40:00",,,"BORA","Frank N.","15","9","Vorrunde A","Open 1. Liga","2","open1","Aachen",
"2019-09-07 12:20:00",,,"Hucks Ultimate Berlin","Kiel2","15","14","Vorrunde A","Open 1. Liga","2","open1","Aachen",
"2019-09-07 14:00:00",,," Frizzly Bears","BORA","14","15","Vorrunde A","Open 1. Liga","2","open1","Aachen",
"2019-09-07 16:30:00","Vorrunde A 7","Vorrunde B 6","Hucks Ultimate Berlin","GeRey","9","15","Zwischen C","Open 1. Liga","2","open1","Aachen",
"2019-09-07 18:10:00","Vorrunde B 1","Vorrunde A 4","Wall City","BORA","15","14","Top 8","Open 1. Liga","2","open1","Aachen",
"2019-09-07 09:00:00",,,"Ars Ludendi","7Schwaben","8","15","Vorrunde B","Open 1. Liga","3","open1","Aachen",
"2019-09-07 10:40:00",,,"Hardfisch","M.U.C.","9","15","Vorrunde B","Open 1. Liga","3","open1","Aachen",
"2019-09-07 12:20:00",,,"7Schwaben","Wall City","13","15","Vorrunde B","Open 1. Liga","3","open1","Aachen",
"2019-09-07 14:00:00",,,"M.U.C.","Family Ultimate","15","12","Vorrunde B","Open 1. Liga","3","open1","Aachen",
"2019-09-07 16:30:00","Vorrunde B 5","Vorrunde A 8","Hardfisch","Kiel2","15","7","Zwischen D","Open 1. Liga","3","open1","Aachen",
"2019-09-07 18:10:00","Vorrunde A 1","Vorrunde B 4","Bad Skid","Ars Ludendi","15","8","Top 8","Open 1. Liga","3","open1","Aachen",
"2019-09-07 09:00:00",,,"Funatics","Wall City","4","15","Vorrunde B","Open 1. Liga","4","open1","Aachen",
"2019-09-07 10:40:00",,,"GeRey","Family Ultimate","15","9","Vorrunde B","Open 1. Liga","4","open1","Aachen",
"2019-09-07 12:20:00",,,"Ars Ludendi","Funatics","15","10","Vorrunde B","Open 1. Liga","4","open1","Aachen",
"2019-09-07 14:00:00",,,"Hardfisch","GeRey","15","8","Vorrunde B","Open 1. Liga","4","open1","Aachen",
"2019-09-07 16:30:00","Vorrunde B 7","Vorrunde A 6","Family Ultimate","Frank N.","8","15","Zwischen D","Open 1. Liga","4","open1","Aachen",
"2019-09-07 18:10:00","Vorrunde B 2","Vorrunde A 3","7Schwaben"," Frizzly Bears","15","9","Top 8","Open 1. Liga","4","open1","Aachen",
"2019-09-07 09:00:00",,,"Black Foxx","Heidelbärchen","9","15","Pool A","Damen 1. Liga","5","damen1","Eppelheim",
"2019-09-07 10:40:00",,,"MarGie","Woodchicas","2","15","Pool A","Damen 1. Liga","5","damen1","Eppelheim",
"2019-09-07 12:20:00",,,"JinX","Black Foxx","15","9","Pool A","Damen 1. Liga","5","damen1","Eppelheim",
"2019-09-07 14:00:00",,,"Frankas","MarGie","15","13","Pool A","Damen 1. Liga","5","damen1","Eppelheim",
"2019-09-07 16:30:00","Pool A 5","Pool A 8","Seagulls","MarGie","14","13","Round Robin 5-8","Damen 1. Liga","5","damen1","Eppelheim",
"2019-09-07 09:00:00",,,"JinX","Seagulls","15","8","Pool A","Damen 1. Liga","6","damen1","Eppelheim",
"2019-09-07 10:40:00",,,"Frankas","Mainzelmädchen","3","15","Pool A","Damen 1. Liga","6","damen1","Eppelheim",
"2019-09-07 12:20:00",,,"Seagulls","Heidelbärchen","13","15","Pool A","Damen 1. Liga","6","damen1","Eppelheim",
"2019-09-07 14:00:00",,,"Mainzelmädchen","Woodchicas","15","12","Pool A","Damen 1. Liga","6","damen1","Eppelheim",
"2019-09-07 16:30:00","Pool A 6","Pool A 7","Black Foxx","Frankas","10","15","Round Robin 5-8","Damen 1. Liga","6","damen1","Eppelheim",
"2019-09-07 09:00:00",,,"Gulls2Sea","M-Pfau","9","15","Pool A","Damen 2. Liga Nord","1","damen2n","Berlin",
"2019-09-07 10:40:00",,,"Saxy Berries","Hucks Ultimate Club Berlin","15","10","Pool A","Damen 2. Liga Nord","1","damen2n","Berlin",
"2019-09-07 12:20:00",,,"Bonobos ","Gulls2Sea","14","15","Pool A","Damen 2. Liga Nord","1","damen2n","Berlin",
"2019-09-07 14:00:00",,,"U de Cologne","Saxy Berries","15","7","Pool A","Damen 2. Liga Nord","1","damen2n","Berlin",
"2019-09-07 15:40:00",,,"Nullacht! Ultimate","Bonobos ","0","15","Pool A","Damen 2. Liga Nord","1","damen2n","Berlin",
"2019-09-07 17:20:00",,,"M-Pfau","U de Cologne","15","4","Pool A","Damen 2. Liga Nord","1","damen2n","Berlin",
"2019-09-07 09:00:00",,,"DAX","Nullacht! Ultimate","15","0","Pool A","Damen 2. Liga Nord","2","damen2n","Berlin",
"2019-09-07 12:20:00",,,"Goldfingers PotsDamen","Nullacht! Ultimate","15","0","Pool A","Damen 2. Liga Nord","2","damen2n","Berlin",
"2019-09-07 14:00:00",,,"Hucks Ultimate Club Berlin","M-Pfau","7","15","Pool A","Damen 2. Liga Nord","2","damen2n","Berlin",
"2019-09-07 15:40:00",,,"Gulls2Sea","Goldfingers PotsDamen","15","5","Pool A","Damen 2. Liga Nord","2","damen2n","Berlin",
"2019-09-07 17:20:00",,,"DAX","Saxy Berries","9","14","Pool A","Damen 2. Liga Nord","2","damen2n","Berlin",
"2019-09-07 09:00:00","Pool A 3","Pool A 4","Frau Rauscher","Chicyrria","13","14","Rückrunde","Damen 2. Liga Süd","1","damen2s","Ditzingen",
"2019-09-07 10:40:00","Pool A 1","Pool A 6","GoHo Girls","Mainz Ludendi","15","0","Rückrunde","Damen 2. Liga Süd","1","damen2s","Ditzingen",
"2019-09-07 13:10:00","Pool A 6","Pool A 2","Mainz Ludendi","Bad Chicks","0","0","Rückrunde","Damen 2. Liga Süd","1","damen2s","Ditzingen",
"2019-09-07 14:50:00","Pool A 1","Pool A 4","GoHo Girls","Chicyrria","15","10","Rückrunde","Damen 2. Liga Süd","1","damen2s","Ditzingen",
"2019-09-07 16:30:00","Pool A 3","Pool A 6","Frau Rauscher","Mainz Ludendi","15","0","Rückrunde","Damen 2. Liga Süd","1","damen2s","Ditzingen",
"2019-09-07 18:10:00","Pool A 5","Pool A 1","Paradisca Jena","GoHo Girls","0","15","Rückrunde","Damen 2. Liga Süd","1","damen2s","Ditzingen",
"2019-09-07 10:40:00","Pool A 2","Pool A 5","Bad Chicks","Paradisca Jena","0","15","Rückrunde","Damen 2. Liga Süd","2","damen2s","Ditzingen",
"2019-09-07 13:10:00","Pool A 5","Pool A 3","Paradisca Jena","Frau Rauscher","8","15","Rückrunde","Damen 2. Liga Süd","2","damen2s","Ditzingen",
"2019-09-07 18:10:00","Pool A 4","Pool A 2","Chicyrria","Bad Chicks","15","0","Rückrunde","Damen 2. Liga Süd","2","damen2s","Ditzingen",
"2019-09-07 09:00:00",,,"Hard2Fisch","Drehst'n Deckel","13","15","Vorrunde A","Open 2. Liga Nord","7","open2n","Köln",
"2019-09-07 10:40:00",,,"Caracals","Deine Mudder Bremen","9","15","Vorrunde A","Open 2. Liga Nord","7","open2n","Köln",
"2019-09-07 12:20:00",,,"Disckick","Hard2Fisch","8","15","Vorrunde A","Open 2. Liga Nord","7","open2n","Köln",
"2019-09-07 14:00:00",,,"TeKielas","Caracals","10","15","Vorrunde A","Open 2. Liga Nord","7","open2n","Köln",
"2019-09-07 16:30:00","Vorrunde A 5","Vorrunde A 8","Caracals","Disckick","12","15","Bottom 4","Open 2. Liga Nord","7","open2n","Köln",
"2019-09-07 18:10:00","Vorrunde A 1","Vorrunde A 4","Deine Mudder Bremen","Hard2Fisch","15","7","Top 4","Open 2. Liga Nord","7","open2n","Köln",
"2019-09-07 09:00:00",,,"Disckick","Goldfingers","7","15","Vorrunde A","Open 2. Liga Nord","8","open2n","Köln",
"2019-09-07 10:40:00",,,"TeKielas","Frühsport 0,2","14","15","Vorrunde A","Open 2. Liga Nord","8","open2n","Köln",
"2019-09-07 12:20:00",,,"Goldfingers","Drehst'n Deckel","15","7","Vorrunde A","Open 2. Liga Nord","8","open2n","Köln",
"2019-09-07 14:00:00",,,"Frühsport 0,2","Deine Mudder Bremen","7","15","Vorrunde A","Open 2. Liga Nord","8","open2n","Köln",
"2019-09-07 16:30:00","Vorrunde A 6","Vorrunde A 7","Frühsport 0,2","TeKielas","15","8","Bottom 4","Open 2. Liga Nord","8","open2n","Köln",
"2019-09-07 18:10:00","Vorrunde A 2","Vorrunde A 3","Goldfingers","Drehst'n Deckel","15","14","Top 4","Open 2. Liga Nord","8","open2n","Köln",
"2019-09-07 09:00:00",,,"THW","Wolpertinger","8","15","Vorrunde A","Open 2. Liga Süd","7","open2s","Ulm",
"2019-09-07 10:40:00",,,"2MUCL","Feldrenner","13","15","Vorrunde A","Open 2. Liga Süd","7","open2s","Ulm",
"2019-09-07 12:20:00",,,"7Schwaben II","THW","7","15","Vorrunde A","Open 2. Liga Süd","7","open2s","Ulm",
"2019-09-07 14:00:00",,,"Force Middle","2MUCL","12","13","Vorrunde A","Open 2. Liga Süd","7","open2s","Ulm",
"2019-09-07 16:30:00","Vorrunde A 5","Vorrunde A 8","THW","7Schwaben II","15","5","Bottom 4","Open 2. Liga Süd","7","open2s","Ulm",
"2019-09-07 18:10:00","Vorrunde A 1","Vorrunde A 4","Bad Raps","Force Middle","15","13","Top 4","Open 2. Liga Süd","7","open2s","Ulm",
"2019-09-07 09:00:00",,,"7Schwaben II","Bad Raps","8","15","Vorrunde A","Open 2. Liga Süd","8","open2s","Ulm",
"2019-09-07 10:40:00",,,"Force Middle","Gummibärchen","9","15","Vorrunde A","Open 2. Liga Süd","8","open2s","Ulm",
"2019-09-07 12:20:00",,,"Bad Raps","Wolpertinger","15","14","Vorrunde A","Open 2. Liga Süd","8","open2s","Ulm",
"2019-09-07 14:00:00",,,"Gummibärchen","Feldrenner","15","7","Vorrunde A","Open 2. Liga Süd","8","open2s","Ulm",
"2019-09-07 16:30:00","Vorrunde A 6","Vorrunde A 7","Feldrenner","2MUCL","14","15","Bottom 4","Open 2. Liga Süd","8","open2s","Ulm",
"2019-09-07 18:10:00","Vorrunde A 2","Vorrunde A 3","Gummibärchen","Wolpertinger","15","8","Top 4","Open 2. Liga Süd","8","open2s","Ulm",
"2019-09-07 09:00:00","Pool A 3","Pool A 4","DJ Dahlem","Schleudertrauma","15","0","Rückrunde","Open 3. Liga NO","1","open3no","Berlin",
"2019-09-07 10:40:00","Pool A 1","Pool A 6","Mad Squid","Mitteldeutscher Rundflug","15","6","Rückrunde","Open 3. Liga NO","1","open3no","Berlin",
